ROI,Sequence,Approach,FA
Splenium,dti,dti,0.7404143
Splenium,dti,dti,0.7136784
Splenium,dti,dti,0.6706329
Splenium,dti,dti,0.6353382
Splenium,dti,dti,0.60343385
Splenium,dti,dti,0.5720069
Splenium,dti,dti,0.54088616
Splenium,dti,dti,0.7542254
Splenium,dti,dti,0.7151591
Splenium,dti,dti,0.6652098
Splenium,dti,dti,0.63537735
Splenium,dti,dti,0.6144125
Splenium,dti,dti,0.59659654
Splenium,dti,dti,0.57961035
Splenium,dti,dti,0.74039036
Splenium,dti,dti,0.71210206
Splenium,dti,dti,0.65742433
Splenium,dti,dti,0.6335755
Splenium,dti,dti,0.623109
Splenium,dti,dti,0.6099723
Splenium,dti,dti,0.5964661
Splenium,dti,dti,0.70764214
Splenium,dti,dti,0.64943165
Splenium,dti,dti,0.63109916
Splenium,dti,dti,0.6297268
Splenium,dti,dti,0.60990053
Splenium,dti,dti,0.5862333
Splenium,dti,dti,0.5659864
Splenium,dti,dti,0.5397561
Splenium,dti,dti,0.6441257
Splenium,dti,dti,0.64053714
Splenium,dti,dti,0.63500726
Splenium,dti,dti,0.6159532
Splenium,dti,dti,0.5941315
Splenium,dti,dti,0.5914012
Splenium,dti,dti,0.5824861
Splenium,dti,dti,0.49435622
Splenium,dti,dti,0.6548547
Splenium,dti,dti,0.6410193
Splenium,dti,dti,0.6285942
Splenium,dti,dti,0.6167516
Splenium,dti,dti,0.6159249
Splenium,dti,dti,0.608887
Splenium,dti,dti,0.5312494
Splenium,dti,dti,0.6154513
Splenium,dti,dti,0.6700495
Splenium,dti,dti,0.6655485
Splenium,dti,dti,0.65030855
Splenium,dti,dti,0.6430681
Splenium,dti,dti,0.63113654
Splenium,dti,dti,0.5674939
Splenium,dti,dti,0.71043956
Splenium,dti,dti,0.68825424
Splenium,dti,dti,0.67029953
Splenium,dti,dti,0.64997196
Splenium,dti,dti,0.60247517
Splenium,dti,dti,0.55392617
Splenium,dti,dti,0.7188309
Splenium,dti,dti,0.3021708
Splenium,dti,dti,0.41083848
Splenium,dti,dti,0.49965274
Splenium,dti,dti,0.60244
Splenium,dti,dti,0.68686956
Splenium,dti,dti,0.70434314
Splenium,dti,dti,0.6923618
Splenium,dti,dti,0.67013216
Splenium,dti,dti,0.4982093
Splenium,dti,dti,0.6324971
Splenium,dti,dti,0.7177849
Splenium,dti,dti,0.76615804
Splenium,dti,dti,0.75607836
Splenium,dti,dti,0.7206412
Splenium,dti,dti,0.70720446
Splenium,dti,dti,0.6980246
Splenium,dti,dti,0.4643283
Splenium,dti,dti,0.5980517
Splenium,dti,dti,0.67705303
Splenium,dti,dti,0.7290916
Splenium,dti,dti,0.7617267
Splenium,dti,dti,0.75224
Splenium,dti,dti,0.7251382
Splenium,dti,dti,0.7291063
Splenium,dti,dti,0.7391602
Splenium,dti,dti,0.73077613
Splenium,dti,dti,0.71751666
Splenium,dti,dti,0.36015305
Splenium,dti,dti,0.53323
Splenium,dti,dti,0.64979
Splenium,dti,dti,0.6998945
Splenium,dti,dti,0.7302421
Splenium,dti,dti,0.7472609
Splenium,dti,dti,0.7449548
Splenium,dti,dti,0.7351396
Splenium,dti,dti,0.7459594
Splenium,dti,dti,0.7608791
Splenium,dti,dti,0.7611676
Splenium,dti,dti,0.7563813
Splenium,dti,dti,0.7037074
Splenium,dti,dti,0.6418486
Splenium,dti,dti,0.5457665
Splenium,dti,dti,0.46240255
Splenium,dti,dti,0.58087087
Splenium,dti,dti,0.66378224
Splenium,dti,dti,0.70595074
Splenium,dti,dti,0.72478956
Splenium,dti,dti,0.7281572
Splenium,dti,dti,0.7384143
Splenium,dti,dti,0.7525914
Splenium,dti,dti,0.7597417
Splenium,dti,dti,0.7655578
Splenium,dti,dti,0.7570745
Splenium,dti,dti,0.7447698
Splenium,dti,dti,0.69664466
Splenium,dti,dti,0.63853604
Splenium,dti,dti,0.5441333
Splenium,dti,dti,0.46138805
Splenium,dti,dti,0.40128362
Splenium,dti,dti,0.39777455
Splenium,dti,dti,0.5241432
Splenium,dti,dti,0.6239034
Splenium,dti,dti,0.6960008
Splenium,dti,dti,0.7376094
Splenium,dti,dti,0.75148594
Splenium,dti,dti,0.7463661
Splenium,dti,dti,0.75211793
Splenium,dti,dti,0.76356524
Splenium,dti,dti,0.7628941
Splenium,dti,dti,0.7603444
Splenium,dti,dti,0.7507612
Splenium,dti,dti,0.73787355
Splenium,dti,dti,0.694476
Splenium,dti,dti,0.6438168
Splenium,dti,dti,0.5676217
Splenium,dti,dti,0.4934179
Splenium,dti,dti,0.42396381
Splenium,dti,dti,0.3843734
Splenium,dti,dti,0.45860535
Splenium,dti,dti,0.5735949
Splenium,dti,dti,0.6668539
Splenium,dti,dti,0.7332517
Splenium,dti,dti,0.77091587
Splenium,dti,dti,0.7829244
Splenium,dti,dti,0.7762606
Splenium,dti,dti,0.772761
Splenium,dti,dti,0.7714245
Splenium,dti,dti,0.7591817
Splenium,dti,dti,0.7460126
Splenium,dti,dti,0.741434
Splenium,dti,dti,0.73369014
Splenium,dti,dti,0.69614017
Splenium,dti,dti,0.6562322
Splenium,dti,dti,0.6087467
Splenium,dti,dti,0.5456286
Splenium,dti,dti,0.45482394
Splenium,dti,dti,0.3965806
Splenium,dti,dti,0.40657875
Splenium,dti,dti,0.58773047
Splenium,dti,dti,0.67926663
Splenium,dti,dti,0.7389417
Splenium,dti,dti,0.76473397
Splenium,dti,dti,0.7803523
Splenium,dti,dti,0.7875514
Splenium,dti,dti,0.78410655
Splenium,dti,dti,0.7757258
Splenium,dti,dti,0.7557158
Splenium,dti,dti,0.73500836
Splenium,dti,dti,0.73701876
Splenium,dti,dti,0.7362634
Splenium,dti,dti,0.7075417
Splenium,dti,dti,0.6786161
Splenium,dti,dti,0.649523
Splenium,dti,dti,0.5947276
Splenium,dti,dti,0.49446633
Splenium,dti,dti,0.42087373
Splenium,dti,dti,0.75404644
Splenium,dti,dti,0.7751976
Splenium,dti,dti,0.78263634
Splenium,dti,dti,0.78149325
Splenium,dti,dti,0.75753736
Splenium,dti,dti,0.7314293
Splenium,dti,dti,0.7388464
Splenium,dti,dti,0.7440626
Splenium,dti,dti,0.72464424
Splenium,dti,dti,0.7062184
Splenium,dti,dti,0.69113564
Splenium,dti,dti,0.64367044
Splenium,dti,dti,0.539991
Splenium,dti,dti,0.45300418
Splenium,dti,dti,0.67848825
Splenium,dti,dti,0.72047955
Splenium,dti,dti,0.77148426
Splenium,dti,dti,0.8217785
Splenium,dti,dti,0.8229769
Splenium,dti,dti,0.81686085
Splenium,dti,dti,0.7989292
Splenium,dti,dti,0.78141594
Splenium,dti,dti,0.7603178
Splenium,dti,dti,0.7379648
Splenium,dti,dti,0.7125531
Splenium,dti,dti,0.6679914
Splenium,dti,dti,0.59039587
Splenium,dti,dti,0.5049713
Splenium,dti,dti,0.4117297
Splenium,dti,dti,0.36822253
Splenium,dti,dti,0.7482145
Splenium,dti,dti,0.85039544
Splenium,dti,dti,0.887081
Splenium,dti,dti,0.9129259
Splenium,dti,dti,0.86504793
Splenium,dti,dti,0.8210709
Splenium,dti,dti,0.7981105
Splenium,dti,dti,0.7701071
Splenium,dti,dti,0.72880936
Splenium,dti,dti,0.6857879
Splenium,dti,dti,0.63943696
Splenium,dti,dti,0.55923975
Splenium,dti,dti,0.44487697
Splenium,dti,dti,0.3679884
Splenium,dti,dti,0.6730693
Splenium,dti,dti,0.7504239
Splenium,dti,dti,0.82456434
Splenium,dti,dti,0.81984985
Splenium,dti,dti,0.81428295
Splenium,dti,dti,0.8055024
Splenium,dti,dti,0.79097134
Splenium,dti,dti,0.76067686
Splenium,dti,dti,0.7233493
Splenium,dti,dti,0.67472374
Splenium,dti,dti,0.60493684
Splenium,dti,dti,0.51382893
Splenium,dti,dti,0.43074077
Splenium,dti,dti,0.35336226
Splenium,dti,dti,0.6235504
Splenium,dti,dti,0.745068
Splenium,dti,dti,0.78177494
Splenium,dti,dti,0.81315976
Splenium,dti,dti,0.8137229
Splenium,dti,dti,0.8093676
Splenium,dti,dti,0.7902676
Splenium,dti,dti,0.75892645
Splenium,dti,dti,0.70787334
Splenium,dti,dti,0.64894414
Splenium,dti,dti,0.58232796
Splenium,dti,dti,0.49807617
Splenium,dti,dti,0.40368307
Splenium,dti,dti,0.329696
Splenium,dti,dti,0.8296028
Splenium,dti,dti,0.85287756
Splenium,dti,dti,0.8686147
Splenium,dti,dti,0.8443715
Splenium,dti,dti,0.8187978
Splenium,dti,dti,0.7877529
Splenium,dti,dti,0.7526264
Splenium,dti,dti,0.7105992
Splenium,dti,dti,0.6635277
Splenium,dti,dti,0.61177814
Splenium,dti,dti,0.5455539
Splenium,dti,dti,0.470666
Splenium,dti,dti,0.3803631
Splenium,dti,dti,0.88595635
Splenium,dti,dti,0.8971184
Splenium,dti,dti,0.86005557
Splenium,dti,dti,0.8227538
Splenium,dti,dti,0.7842806
Splenium,dti,dti,0.7468378
Splenium,dti,dti,0.7108204
Splenium,dti,dti,0.6739541
Splenium,dti,dti,0.63632035
Splenium,dti,dti,0.5887362
Splenium,dti,dti,0.5348453
Splenium,dti,dti,0.43340722
Splenium,dti,dti,0.79478437
Splenium,dti,dti,0.7955512
Splenium,dti,dti,0.7768944
Splenium,dti,dti,0.7490284
Splenium,dti,dti,0.70858145
Splenium,dti,dti,0.68103176
Splenium,dti,dti,0.6647046
Splenium,dti,dti,0.6349168
Splenium,dti,dti,0.5975089
Splenium,dti,dti,0.4928191
Splenium,dti,dti,0.70956093
Splenium,dti,dti,0.7565981
Splenium,dti,dti,0.7637752
Splenium,dti,dti,0.75090176
Splenium,dti,dti,0.71094143
Splenium,dti,dti,0.69002825
Splenium,dti,dti,0.6857261
Splenium,dti,dti,0.66761184
Splenium,dti,dti,0.6421954
Splenium,dti,dti,0.54204804
Splenium,dti,dti,0.41995817
Splenium,dti,dti,0.7397813
Splenium,dti,dti,0.7516394
Splenium,dti,dti,0.72662145
Splenium,dti,dti,0.7055034
Splenium,dti,dti,0.6880605
Splenium,dti,dti,0.66745263
Splenium,dti,dti,0.645353
Splenium,dti,dti,0.56820995
Splenium,dti,dti,0.47480085
Splenium,dti,dti,0.73093784
Splenium,dti,dti,0.7731959
Splenium,dti,dti,0.7512154
Splenium,dti,dti,0.7246193
Splenium,dti,dti,0.6944335
Splenium,dti,dti,0.6702327
Splenium,dti,dti,0.649152
Splenium,dti,dti,0.59554076
Splenium,dti,dti,0.53198206
Splenium,dti,dti,0.8206605
Splenium,dti,dti,0.7831005
Splenium,dti,dti,0.7436024
Splenium,dti,dti,0.7025707
Splenium,dti,dti,0.6760628
Splenium,dti,dti,0.65643567
Splenium,dti,dti,0.62543195
Splenium,dti,dti,0.59050524
Splenium,dti,dti,0.77140623
Splenium,dti,dti,0.7389256
Splenium,dti,dti,0.697275
Splenium,dti,dti,0.6754324
Splenium,dti,dti,0.66252816
Splenium,dti,dti,0.64143217
Splenium,dti,dti,0.61795634
Splenium,dti,dti,0.5260996
Splenium,dti,dti,0.72451913
Splenium,dti,dti,0.71794504
Splenium,dti,dti,0.68217313
Splenium,dti,dti,0.66974384
Splenium,dti,dti,0.6674188
Splenium,dti,dti,0.64404327
Splenium,dti,dti,0.61575174
Splenium,dti,dti,0.5685333
Splenium,dti,dti,0.51552635
Splenium,dti,dti,0.6969064
Splenium,dti,dti,0.70496917
Splenium,dti,dti,0.69114614
Splenium,dti,dti,0.66840744
Splenium,dti,dti,0.64759886
Splenium,dti,dti,0.6269608
Splenium,dti,dti,0.6025447
Splenium,dti,dti,0.5713593
Splenium,dti,dti,0.46595496
Splenium,dti,dti,0.74870425
Splenium,dti,dti,0.7282896
Splenium,dti,dti,0.6653725
Splenium,dti,dti,0.6505949
Splenium,dti,dti,0.64574623
Splenium,dti,dti,0.6306576
Splenium,dti,dti,0.6080741
Splenium,dti,dti,0.51202154
Splenium,dti,dti,0.6790807
Splenium,dti,dti,0.7187032
Splenium,dti,dti,0.7105732
Splenium,dti,dti,0.69423586
Splenium,dti,dti,0.6764852
Splenium,dti,dti,0.6638719
Splenium,dti,dti,0.64490783
Splenium,dti,dti,0.5590368
Splenium,dti,dti,0.4925745
Splenium,dti,dti,0.7724885
Splenium,dti,dti,0.7523201
Splenium,dti,dti,0.71240044
Splenium,dti,dti,0.6990449
Splenium,dti,dti,0.6810645
Splenium,dti,dti,0.6072876
Splenium,dti,dti,0.55176866
Splenium,dti,dti,0.7634131
Splenium,dti,dti,0.7455423
Splenium,dti,dti,0.47284892
Splenium,dti,dti,0.53184336
Splenium,dti,dti,0.5551446
Splenium,dti,dti,0.56289977
Splenium,dti,dti,0.5452271
Splenium,dti,dti,0.598263
Splenium,dti,dti,0.63034266
Splenium,dti,dti,0.6322949
Splenium,dti,dti,0.6216482
Splenium,dti,dti,0.626045
Splenium,dti,dti,0.66955304
Splenium,dti,dti,0.6852951
Splenium,dti,dti,0.6760317
Splenium,dti,dti,0.6561989
Splenium,dti,dti,0.6608898
Splenium,dti,dti,0.67076427
Splenium,dti,dti,0.67094177
Splenium,dti,dti,0.6679979
Splenium,dti,dti,0.6108354
Splenium,dti,dti,0.6570215
Splenium,dti,dti,0.6825761
Splenium,dti,dti,0.6921626
Splenium,dti,dti,0.6924391
Splenium,dti,dti,0.6882459
Splenium,dti,dti,0.6986139
Splenium,dti,dti,0.7121841
Splenium,dti,dti,0.7140791
Splenium,dti,dti,0.7123007
Splenium,dti,dti,0.6706957
Splenium,dti,dti,0.6210325
Splenium,dti,dti,0.5379242
Splenium,dti,dti,0.6292356
Splenium,dti,dti,0.6459918
Splenium,dti,dti,0.65692484
Splenium,dti,dti,0.66374594
Splenium,dti,dti,0.6880477
Splenium,dti,dti,0.7184487
Splenium,dti,dti,0.727757
Splenium,dti,dti,0.7329737
Splenium,dti,dti,0.7257609
Splenium,dti,dti,0.71502334
Splenium,dti,dti,0.6710466
Splenium,dti,dti,0.6175245
Splenium,dti,dti,0.5268681
Splenium,dti,dti,0.60053843
Splenium,dti,dti,0.6626436
Splenium,dti,dti,0.68634653
Splenium,dti,dti,0.6917211
Splenium,dti,dti,0.685623
Splenium,dti,dti,0.7111156
Splenium,dti,dti,0.74889606
Splenium,dti,dti,0.75595486
Splenium,dti,dti,0.7567914
Splenium,dti,dti,0.7452701
Splenium,dti,dti,0.7302005
Splenium,dti,dti,0.6864638
Splenium,dti,dti,0.6340172
Splenium,dti,dti,0.54883033
Splenium,dti,dti,0.4760784
Splenium,dti,dti,0.42926317
Splenium,dti,dti,0.4053773
Splenium,dti,dti,0.5278351
Splenium,dti,dti,0.6288957
Splenium,dti,dti,0.7061657
Splenium,dti,dti,0.7558546
Splenium,dti,dti,0.7594521
Splenium,dti,dti,0.7339099
Splenium,dti,dti,0.7456425
Splenium,dti,dti,0.7723813
Splenium,dti,dti,0.77741575
Splenium,dti,dti,0.7776587
Splenium,dti,dti,0.7653463
Splenium,dti,dti,0.7492919
Splenium,dti,dti,0.70686376
Splenium,dti,dti,0.6587096
Splenium,dti,dti,0.5892843
Splenium,dti,dti,0.5210283
Splenium,dti,dti,0.45785412
Splenium,dti,dti,0.41943753
Splenium,dti,dti,0.5245304
Splenium,dti,dti,0.6553877
Splenium,dti,dti,0.7543638
Splenium,dti,dti,0.81924254
Splenium,dti,dti,0.8369294
Splenium,dti,dti,0.8243498
Splenium,dti,dti,0.7911213
Splenium,dti,dti,0.75168383
Splenium,dti,dti,0.7484648
Splenium,dti,dti,0.75099075
Splenium,dti,dti,0.7565428
Splenium,dti,dti,0.75773966
Splenium,dti,dti,0.7250618
Splenium,dti,dti,0.6875119
Splenium,dti,dti,0.6325337
Splenium,dti,dti,0.5679404
Splenium,dti,dti,0.48857576
Splenium,dti,dti,0.43002406
Splenium,dti,dti,0.39395943
Splenium,dti,dti,0.45543125
Splenium,dti,dti,0.52237093
Splenium,dti,dti,0.69217855
Splenium,dti,dti,0.8132451
Splenium,dti,dti,0.8844652
Splenium,dti,dti,0.91939396
Splenium,dti,dti,0.93084943
Splenium,dti,dti,0.8440592
Splenium,dti,dti,0.7231352
Splenium,dti,dti,0.7089477
Splenium,dti,dti,0.7125164
Splenium,dti,dti,0.7395063
Splenium,dti,dti,0.7615067
Splenium,dti,dti,0.7409696
Splenium,dti,dti,0.7160874
Splenium,dti,dti,0.67598134
Splenium,dti,dti,0.6154661
Splenium,dti,dti,0.5211349
Splenium,dti,dti,0.4413908
Splenium,dti,dti,0.37693793
Splenium,dti,dti,0.7118652
Splenium,dti,dti,0.7528901
Splenium,dti,dti,0.80123377
Splenium,dti,dti,0.8571203
Splenium,dti,dti,0.9065795
Splenium,dti,dti,0.9515271
Splenium,dti,dti,0.9118957
Splenium,dti,dti,0.8421093
Splenium,dti,dti,0.8210135
Splenium,dti,dti,0.8079757
Splenium,dti,dti,0.81034344
Splenium,dti,dti,0.809567
Splenium,dti,dti,0.7793298
Splenium,dti,dti,0.7477087
Splenium,dti,dti,0.7101782
Splenium,dti,dti,0.65680873
Splenium,dti,dti,0.57629496
Splenium,dti,dti,0.48790348
Splenium,dti,dti,0.39227888
Splenium,dti,dti,0.8019562
Splenium,dti,dti,0.77430385
Splenium,dti,dti,0.81190354
Splenium,dti,dti,0.8755701
Splenium,dti,dti,0.95491767
Splenium,dti,dti,0.97319114
Splenium,dti,dti,0.96986896
Splenium,dti,dti,0.94514465
Splenium,dti,dti,0.91691136
Splenium,dti,dti,0.89132947
Splenium,dti,dti,0.8640103
Splenium,dti,dti,0.8219492
Splenium,dti,dti,0.78038406
Splenium,dti,dti,0.73979044
Splenium,dti,dti,0.69384843
Splenium,dti,dti,0.63797295
Splenium,dti,dti,0.5441397
Splenium,dti,dti,0.41313344
Splenium,dti,dti,0.35242355
Splenium,dti,dti,0.33502033
Splenium,dti,dti,0.7101532
Splenium,dti,dti,0.7818618
Splenium,dti,dti,0.81340015
Splenium,dti,dti,0.8306794
Splenium,dti,dti,0.8430548
Splenium,dti,dti,0.85411286
Splenium,dti,dti,0.85085326
Splenium,dti,dti,0.8456899
Splenium,dti,dti,0.829821
Splenium,dti,dti,0.81060827
Splenium,dti,dti,0.7815155
Splenium,dti,dti,0.74129003
Splenium,dti,dti,0.6815492
Splenium,dti,dti,0.5944339
Splenium,dti,dti,0.4799986
Splenium,dti,dti,0.40098247
Splenium,dti,dti,0.3445409
Splenium,dti,dti,0.70830655
Splenium,dti,dti,0.7576448
Splenium,dti,dti,0.8050811
Splenium,dti,dti,0.8174433
Splenium,dti,dti,0.8289767
Splenium,dti,dti,0.8362178
Splenium,dti,dti,0.836538
Splenium,dti,dti,0.8166755
Splenium,dti,dti,0.7810685
Splenium,dti,dti,0.7185155
Splenium,dti,dti,0.643731
Splenium,dti,dti,0.5560219
Splenium,dti,dti,0.46207199
Splenium,dti,dti,0.36608058
Splenium,dti,dti,0.31809694
Splenium,dti,dti,0.6084992
Splenium,dti,dti,0.73381096
Splenium,dti,dti,0.8080469
Splenium,dti,dti,0.8721332
Splenium,dti,dti,0.8540575
Splenium,dti,dti,0.8379962
Splenium,dti,dti,0.8398615
Splenium,dti,dti,0.83640176
Splenium,dti,dti,0.815828
Splenium,dti,dti,0.78570753
Splenium,dti,dti,0.73971254
Splenium,dti,dti,0.6902337
Splenium,dti,dti,0.6363545
Splenium,dti,dti,0.55295193
Splenium,dti,dti,0.4530027
Splenium,dti,dti,0.3586657
Splenium,dti,dti,0.9173099
Splenium,dti,dti,0.8915833
Splenium,dti,dti,0.86653304
Splenium,dti,dti,0.8554252
Splenium,dti,dti,0.8408652
Splenium,dti,dti,0.8148671
Splenium,dti,dti,0.78614384
Splenium,dti,dti,0.7525819
Splenium,dti,dti,0.7235221
Splenium,dti,dti,0.6988442
Splenium,dti,dti,0.63362193
Splenium,dti,dti,0.54398346
Splenium,dti,dti,0.4091688
Splenium,dti,dti,0.79626906
Splenium,dti,dti,0.8901867
Splenium,dti,dti,0.9082059
Splenium,dti,dti,0.91850114
Splenium,dti,dti,0.888078
Splenium,dti,dti,0.85497814
Splenium,dti,dti,0.8163351
Splenium,dti,dti,0.78074455
Splenium,dti,dti,0.7505365
Splenium,dti,dti,0.73090416
Splenium,dti,dti,0.720962
Splenium,dti,dti,0.6817862
Splenium,dti,dti,0.625694
Splenium,dti,dti,0.48208064
Splenium,dti,dti,0.8684392
Splenium,dti,dti,0.8637893
Splenium,dti,dti,0.848017
Splenium,dti,dti,0.8076975
Splenium,dti,dti,0.77188116
Splenium,dti,dti,0.7445872
Splenium,dti,dti,0.7307036
Splenium,dti,dti,0.7289901
Splenium,dti,dti,0.71037465
Splenium,dti,dti,0.6823047
Splenium,dti,dti,0.54009086
Splenium,dti,dti,0.36295626
Splenium,dti,dti,0.76654303
Splenium,dti,dti,0.8126046
Splenium,dti,dti,0.78418326
Splenium,dti,dti,0.75717074
Splenium,dti,dti,0.73433936
Splenium,dti,dti,0.7194994
Splenium,dti,dti,0.7120452
Splenium,dti,dti,0.7037939
Splenium,dti,dti,0.6951247
Splenium,dti,dti,0.57336795
Splenium,dti,dti,0.41782808
Splenium,dti,dti,0.668349
Splenium,dti,dti,0.7728217
Splenium,dti,dti,0.77878565
Splenium,dti,dti,0.7722199
Splenium,dti,dti,0.7507149
Splenium,dti,dti,0.7313979
Splenium,dti,dti,0.71429545
Splenium,dti,dti,0.70498496
Splenium,dti,dti,0.69995695
Splenium,dti,dti,0.6059556
Splenium,dti,dti,0.4856789
Splenium,dti,dti,0.72894895
Splenium,dti,dti,0.7918036
Splenium,dti,dti,0.8165051
Splenium,dti,dti,0.791265
Splenium,dti,dti,0.76363045
Splenium,dti,dti,0.73404694
Splenium,dti,dti,0.7135249
Splenium,dti,dti,0.6975836
Splenium,dti,dti,0.63854855
Splenium,dti,dti,0.5667736
Splenium,dti,dti,0.4441858
Splenium,dti,dti,0.82020724
Splenium,dti,dti,0.7749872
Splenium,dti,dti,0.74441886
Splenium,dti,dti,0.7265338
Splenium,dti,dti,0.7104962
Splenium,dti,dti,0.6951448
Splenium,dti,dti,0.6564869
Splenium,dti,dti,0.61129946
Splenium,dti,dti,0.48927623
Splenium,dti,dti,0.790055
Splenium,dti,dti,0.7229559
Splenium,dti,dti,0.6956735
Splenium,dti,dti,0.7027861
Splenium,dti,dti,0.7003445
Splenium,dti,dti,0.69289565
Splenium,dti,dti,0.6635901
Splenium,dti,dti,0.62867427
Splenium,dti,dti,0.5442587
Splenium,dti,dti,0.71736276
Splenium,dti,dti,0.7265486
Splenium,dti,dti,0.7243091
Splenium,dti,dti,0.7131672
Splenium,dti,dti,0.6982581
Splenium,dti,dti,0.67814153
Splenium,dti,dti,0.65654397
Splenium,dti,dti,0.5904098
Splenium,dti,dti,0.5194177
Splenium,dti,dti,0.7767843
Splenium,dti,dti,0.7633057
Splenium,dti,dti,0.73651314
Splenium,dti,dti,0.70521456
Splenium,dti,dti,0.6945087
Splenium,dti,dti,0.6882377
Splenium,dti,dti,0.6316181
Splenium,dti,dti,0.5690174
Splenium,dti,dti,0.4835496
Splenium,dti,dti,0.66554886
Splenium,dti,dti,0.74017644
Splenium,dti,dti,0.7587158
Splenium,dti,dti,0.75289947
Splenium,dti,dti,0.73505414
Splenium,dti,dti,0.7147442
Splenium,dti,dti,0.66837996
Splenium,dti,dti,0.61656034
Splenium,dti,dti,0.5238403
Splenium,dti,dti,0.46166646
Splenium,dti,dti,0.77507484
Splenium,dti,dti,0.80988455
Splenium,dti,dti,0.7820986
Splenium,dti,dti,0.7413143
Splenium,dti,dti,0.7043756
Splenium,dti,dti,0.66255915
Splenium,dti,dti,0.56429946
Splenium,dti,dti,0.50161874
Splenium,dti,dti,0.6826822
Splenium,dti,dti,0.80177754
Splenium,dti,dti,0.7960596
Splenium,dti,dti,0.7644824
Splenium,dti,dti,0.5733062
Splenium,dti,dti,0.5800981
Splenium,dti,dti,0.59075654
Splenium,dti,dti,0.60454786
Splenium,dti,dti,0.61677164
Splenium,dti,dti,0.6382813
Splenium,dti,dti,0.6676758
Splenium,dti,dti,0.66483426
Splenium,dti,dti,0.6512728
Splenium,dti,dti,0.63260424
Splenium,dti,dti,0.63817245
Splenium,dti,dti,0.64940184
Splenium,dti,dti,0.6539441
Splenium,dti,dti,0.6562881
Splenium,dti,dti,0.62905097
Splenium,dti,dti,0.5944251
Splenium,dti,dti,0.52624285
Splenium,dti,dti,0.64483577
Splenium,dti,dti,0.65891945
Splenium,dti,dti,0.6756913
Splenium,dti,dti,0.69430304
Splenium,dti,dti,0.6950369
Splenium,dti,dti,0.68693864
Splenium,dti,dti,0.6881302
Splenium,dti,dti,0.6915629
Splenium,dti,dti,0.67863184
Splenium,dti,dti,0.66293633
Splenium,dti,dti,0.6225819
Splenium,dti,dti,0.5748663
Splenium,dti,dti,0.49591228
Splenium,dti,dti,0.6818441
Splenium,dti,dti,0.6690995
Splenium,dti,dti,0.68343174
Splenium,dti,dti,0.7188614
Splenium,dti,dti,0.7484225
Splenium,dti,dti,0.7746898
Splenium,dti,dti,0.7689114
Splenium,dti,dti,0.75626844
Splenium,dti,dti,0.72739273
Splenium,dti,dti,0.69639516
Splenium,dti,dti,0.6528708
Splenium,dti,dti,0.5991784
Splenium,dti,dti,0.5045365
Splenium,dti,dti,0.43962985
Splenium,dti,dti,0.6947709
Splenium,dti,dti,0.7107538
Splenium,dti,dti,0.68353105
Splenium,dti,dti,0.69847983
Splenium,dti,dti,0.7461235
Splenium,dti,dti,0.8039996
Splenium,dti,dti,0.866176
Splenium,dti,dti,0.8528698
Splenium,dti,dti,0.8235655
Splenium,dti,dti,0.780867
Splenium,dti,dti,0.73705906
Splenium,dti,dti,0.69402754
Splenium,dti,dti,0.6376857
Splenium,dti,dti,0.5292222
Splenium,dti,dti,0.45520625
Splenium,dti,dti,0.45366496
Splenium,dti,dti,0.4573821
Splenium,dti,dti,0.6182331
Splenium,dti,dti,0.6542126
Splenium,dti,dti,0.6849884
Splenium,dti,dti,0.7105862
Splenium,dti,dti,0.74570847
Splenium,dti,dti,0.78936756
Splenium,dti,dti,0.81570494
Splenium,dti,dti,0.83643746
Splenium,dti,dti,0.82419205
Splenium,dti,dti,0.80464333
Splenium,dti,dti,0.7857342
Splenium,dti,dti,0.764827
Splenium,dti,dti,0.7311499
Splenium,dti,dti,0.6816009
Splenium,dti,dti,0.5721926
Splenium,dti,dti,0.49164474
Splenium,dti,dti,0.47160527
Splenium,dti,dti,0.45345947
Splenium,dti,dti,0.53175145
Splenium,dti,dti,0.5856508
Splenium,dti,dti,0.61433995
Splenium,dti,dti,0.664787
Splenium,dti,dti,0.74310356
Splenium,dti,dti,0.79953
Splenium,dti,dti,0.84121716
Splenium,dti,dti,0.8267113
Splenium,dti,dti,0.79193014
Splenium,dti,dti,0.7802838
Splenium,dti,dti,0.7723367
Splenium,dti,dti,0.78182095
Splenium,dti,dti,0.7883128
Splenium,dti,dti,0.7656009
Splenium,dti,dti,0.7248119
Splenium,dti,dti,0.61802423
Splenium,dti,dti,0.5323665
Splenium,dti,dti,0.49118263
Splenium,dti,dti,0.44761094
Splenium,dti,dti,0.591123
Splenium,dti,dti,0.62503463
Splenium,dti,dti,0.64099455
Splenium,dti,dti,0.6828727
Splenium,dti,dti,0.75416774
Splenium,dti,dti,0.8141962
Splenium,dti,dti,0.8664145
Splenium,dti,dti,0.86408293
Splenium,dti,dti,0.84152496
Splenium,dti,dti,0.8254
Splenium,dti,dti,0.81038964
Splenium,dti,dti,0.810276
Splenium,dti,dti,0.808383
Splenium,dti,dti,0.78523695
Splenium,dti,dti,0.751395
Splenium,dti,dti,0.6786982
Splenium,dti,dti,0.60244054
Splenium,dti,dti,0.52147996
Splenium,dti,dti,0.45539704
Splenium,dti,dti,0.64391196
Splenium,dti,dti,0.66671604
Splenium,dti,dti,0.6667582
